[I 190407 08:58:15 main:190] Temperature: 32.33ºC; Humidity: 34.61%; Pressure: 98220.53Pa; CPU_Temperature: 41.16ºC
[I 190407 08:58:20 main:190] Temperature: 32.31ºC; Humidity: 34.81%; Pressure: 98217.02Pa; CPU_Temperature: 41.16ºC
[I 190407 08:58:25 main:190] Temperature: 32.2ºC; Humidity: 35.0%; Pressure: 98217.36Pa; CPU_Temperature: 41.16ºC
[I 190407 08:58:30 main:190] Temperature: 32.26ºC; Humidity: 34.8%; Pressure: 98216.46Pa; CPU_Temperature: 40.62ºC
[I 190407 08:58:35 main:190] Temperature: 32.28ºC; Humidity: 34.27%; Pressure: 98218.29Pa; CPU_Temperature: 41.16ºC
[I 190407 08:58:40 main:190] Temperature: 32.29ºC; Humidity: 34.74%; Pressure: 98217.11Pa; CPU_Temperature: 41.16ºC
[I 190407 08:58:45 main:190] Temperature: 32.35ºC; Humidity: 35.51%; Pressure: 98218.04Pa; CPU_Temperature: 41.16ºC
[I 190407 08:58:51 main:190] Temperature: 32.22ºC; Humidity: 34.79%; Pressure: 98216.06Pa; CPU_Temperature: 41.70ºC
[I 190407 08:58:56 main:190] Temperature: 32.26ºC; Humidity: 34.65%; Pressure: 98217.63Pa; CPU_Temperature: 41.70ºC
[I 190407 08:59:01 main:190] Temperature: 32.18ºC; Humidity: 34.88%; Pressure: 98217.26Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:06 main:190] Temperature: 32.43ºC; Humidity: 34.39%; Pressure: 98217.65Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:11 main:190] Temperature: 32.28ºC; Humidity: 35.56%; Pressure: 98217.43Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:17 main:190] Temperature: 32.31ºC; Humidity: 34.99%; Pressure: 98217.82Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:22 main:190] Temperature: 32.2ºC; Humidity: 35.14%; Pressure: 98219.31Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:28 main:190] Temperature: 32.28ºC; Humidity: 34.61%; Pressure: 98220.26Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:33 main:190] Temperature: 32.24ºC; Humidity: 34.69%; Pressure: 98217.94Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:38 main:190] Temperature: 32.2ºC; Humidity: 34.77%; Pressure: 98219.53Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:43 main:190] Temperature: 32.26ºC; Humidity: 34.99%; Pressure: 98217.97Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:48 main:190] Temperature: 32.35ºC; Humidity: 33.39%; Pressure: 98218.75Pa; CPU_Temperature: 41.16ºC
[I 190407 08:59:53 main:190] Temperature: 32.24ºC; Humidity: 34.7%; Pressure: 98216.19Pa; CPU_Temperature: 40.62ºC
[I 190407 08:59:58 main:190] Temperature: 32.28ºC; Humidity: 35.0%; Pressure: 98218.16Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:03 main:190] Temperature: 32.28ºC; Humidity: 34.8%; Pressure: 98218.43Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:08 main:190] Temperature: 32.2ºC; Humidity: 34.75%; Pressure: 98217.11Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:13 main:190] Temperature: 32.39ºC; Humidity: 35.03%; Pressure: 98216.77Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:18 main:190] Temperature: 32.31ºC; Humidity: 34.47%; Pressure: 98220.12Pa; CPU_Temperature: 40.62ºC
[I 190407 09:00:24 main:190] Temperature: 32.24ºC; Humidity: 34.95%; Pressure: 98217.82Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:29 main:190] Temperature: 32.24ºC; Humidity: 34.78%; Pressure: 98216.36Pa; CPU_Temperature: 41.70ºC
[I 190407 09:00:34 main:190] Temperature: 32.26ºC; Humidity: 34.63%; Pressure: 98217.48Pa; CPU_Temperature: 41.70ºC
[I 190407 09:00:39 main:190] Temperature: 32.28ºC; Humidity: 34.9%; Pressure: 98213.43Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:44 main:190] Temperature: 32.33ºC; Humidity: 35.02%; Pressure: 98215.45Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:49 main:190] Temperature: 32.33ºC; Humidity: 34.81%; Pressure: 98215.38Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:54 main:190] Temperature: 32.41ºC; Humidity: 34.54%; Pressure: 98217.07Pa; CPU_Temperature: 41.16ºC
[I 190407 09:00:59 main:190] Temperature: 32.14ºC; Humidity: 34.75%; Pressure: 98217.5Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:04 main:190] Temperature: 32.29ºC; Humidity: 35.1%; Pressure: 98215.65Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:09 main:190] Temperature: 32.28ºC; Humidity: 34.69%; Pressure: 98217.02Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:14 main:190] Temperature: 32.16ºC; Humidity: 34.79%; Pressure: 98218.82Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:19 main:190] Temperature: 32.24ºC; Humidity: 34.91%; Pressure: 98217.65Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:24 main:190] Temperature: 32.26ºC; Humidity: 34.88%; Pressure: 98217.63Pa; CPU_Temperature: 40.62ºC
[I 190407 09:01:30 main:190] Temperature: 32.24ºC; Humidity: 34.75%; Pressure: 98218.58Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:35 main:190] Temperature: 32.14ºC; Humidity: 34.9%; Pressure: 98214.92Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:40 main:190] Temperature: 32.18ºC; Humidity: 34.69%; Pressure: 98214.67Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:45 main:190] Temperature: 32.12ºC; Humidity: 34.53%; Pressure: 98214.53Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:50 main:190] Temperature: 32.26ºC; Humidity: 34.83%; Pressure: 98213.82Pa; CPU_Temperature: 41.16ºC
[I 190407 09:01:55 main:190] Temperature: 32.24ºC; Humidity: 34.86%; Pressure: 98215.43Pa; CPU_Temperature: 41.70ºC
[I 190407 09:02:00 main:190] Temperature: 32.35ºC; Humidity: 35.07%; Pressure: 98219.95Pa; CPU_Temperature: 41.16ºC
[I 190407 09:02:05 main:190] Temperature: 32.24ºC; Humidity: 34.58%; Pressure: 98217.04Pa; CPU_Temperature: 41.16ºC
[I 190407 09:02:10 main:190] Temperature: 32.22ºC; Humidity: 34.72%; Pressure: 98217.36Pa; CPU_Temperature: 41.16ºC
[I 190407 09:02:15 main:190] Temperature: 32.31ºC; Humidity: 34.94%; Pressure: 98214.89Pa; CPU_Temperature: 41.16ºC
[I 190407 09:02:20 main:190] Temperature: 32.31ºC; Humidity: 35.64%; Pressure: 98218.29Pa; CPU_Temperature: 41.16ºC
[I 190407 09:02:25 main:190] Temperature: 32.31ºC; Humidity: 34.76%; Pressure: 98215.82Pa; CPU_Temperature: 41.16ºC
[I 190407 09:02:30 main:190] Temperature: 32.26ºC; Humidity: 34.66%; Pressure: 98215.36Pa; CPU_Temperature: 41.16ºC
[I 190407 09:02:36 main:190] Temperature: 32.28ºC; Humidity: 34.82%; Pressure: 98218.58Pa; CPU_Temperature: 40.62ºC
[I 190407 09:02:41 main:190] Temperature: 32.26ºC; Humidity: 34.84%; Pressure: 98217.41Pa; CPU_Temperature: 41.16ºC
[I 190407 09:02:46 main:190] Temperature: 32.28ºC; Humidity: 34.98%; Pressure: 98218.16Pa; CPU_Temperature: 40.62ºC
[I 190407 09:02:51 main:190] Temperature: 32.2ºC; Humidity: 34.65%; Pressure: 98217.33Pa; CPU_Temperature: 40.62ºC
[I 190407 09:02:56 main:190] Temperature: 32.18ºC; Humidity: 34.63%; Pressure: 98220.07Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:01 main:190] Temperature: 32.29ºC; Humidity: 34.82%; Pressure: 98220.09Pa; CPU_Temperature: 40.62ºC
[I 190407 09:03:06 main:190] Temperature: 32.18ºC; Humidity: 34.69%; Pressure: 98221.26Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:11 main:190] Temperature: 32.26ºC; Humidity: 35.16%; Pressure: 98222.41Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:16 main:190] Temperature: 32.2ºC; Humidity: 36.6%; Pressure: 98222.71Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:21 main:190] Temperature: 32.24ºC; Humidity: 35.1%; Pressure: 98216.55Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:26 main:190] Temperature: 32.22ºC; Humidity: 34.87%; Pressure: 98218.38Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:32 main:190] Temperature: 32.28ºC; Humidity: 34.93%; Pressure: 98218.55Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:37 main:190] Temperature: 32.28ºC; Humidity: 35.56%; Pressure: 98215.19Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:42 main:190] Temperature: 32.18ºC; Humidity: 34.88%; Pressure: 98218.92Pa; CPU_Temperature: 40.62ºC
[I 190407 09:03:47 main:190] Temperature: 32.22ºC; Humidity: 34.89%; Pressure: 98219.8Pa; CPU_Temperature: 41.16ºC
[I 190407 09:03:52 main:190] Temperature: 32.26ºC; Humidity: 34.89%; Pressure: 98219.46Pa; CPU_Temperature: 40.62ºC
[I 190407 09:03:57 main:190] Temperature: 32.29ºC; Humidity: 35.3%; Pressure: 98221.61Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:02 main:190] Temperature: 32.2ºC; Humidity: 35.01%; Pressure: 98218.63Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:07 main:190] Temperature: 32.29ºC; Humidity: 34.71%; Pressure: 98217.85Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:12 main:190] Temperature: 32.22ºC; Humidity: 34.62%; Pressure: 98216.43Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:17 main:190] Temperature: 32.2ºC; Humidity: 35.03%; Pressure: 98217.07Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:22 main:190] Temperature: 32.09ºC; Humidity: 34.51%; Pressure: 98215.92Pa; CPU_Temperature: 41.70ºC
[I 190407 09:04:27 main:190] Temperature: 32.2ºC; Humidity: 35.05%; Pressure: 98217.14Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:32 main:190] Temperature: 32.16ºC; Humidity: 34.92%; Pressure: 98220.63Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:38 main:190] Temperature: 32.22ºC; Humidity: 35.05%; Pressure: 98218.41Pa; CPU_Temperature: 40.62ºC
[I 190407 09:04:43 main:190] Temperature: 32.22ºC; Humidity: 34.82%; Pressure: 98220.58Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:48 main:190] Temperature: 32.14ºC; Humidity: 35.1%; Pressure: 98217.5Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:53 main:190] Temperature: 32.26ºC; Humidity: 34.65%; Pressure: 98219.56Pa; CPU_Temperature: 41.16ºC
[I 190407 09:04:58 main:190] Temperature: 32.22ºC; Humidity: 34.79%; Pressure: 98220.9Pa; CPU_Temperature: 41.16ºC
[I 190407 09:05:03 main:190] Temperature: 32.2ºC; Humidity: 34.55%; Pressure: 98221.26Pa; CPU_Temperature: 41.70ºC
[I 190407 09:05:08 main:190] Temperature: 32.2ºC; Humidity: 34.95%; Pressure: 98219.26Pa; CPU_Temperature: 41.70ºC
[I 190407 09:05:13 main:190] Temperature: 32.28ºC; Humidity: 34.79%; Pressure: 98217.72Pa; CPU_Temperature: 41.16ºC
[I 190407 09:05:18 main:190] Temperature: 32.26ºC; Humidity: 35.07%; Pressure: 98218.92Pa; CPU_Temperature: 41.70ºC
[I 190407 09:05:23 main:190] Temperature: 32.16ºC; Humidity: 34.61%; Pressure: 98218.53Pa; CPU_Temperature: 40.62ºC
[I 190407 09:05:28 main:190] Temperature: 32.26ºC; Humidity: 34.59%; Pressure: 98219.07Pa; CPU_Temperature: 41.16ºC
[I 190407 09:05:33 main:190] Temperature: 32.2ºC; Humidity: 35.01%; Pressure: 98218.58Pa; CPU_Temperature: 41.16ºC
[I 190407 09:05:38 main:190] Temperature: 32.28ºC; Humidity: 34.82%; Pressure: 98219.92Pa; CPU_Temperature: 41.16ºC
[I 190407 09:05:44 main:190] Temperature: 32.28ºC; Humidity: 34.83%; Pressure: 98220.7Pa; CPU_Temperature: 41.16ºC
[I 190407 09:05:49 main:190] Temperature: 32.18ºC; Humidity: 34.68%; Pressure: 98216.85Pa; CPU_Temperature: 40.62ºC
[I 190407 09:05:54 main:190] Temperature: 32.16ºC; Humidity: 35.24%; Pressure: 98216.06Pa; CPU_Temperature: 41.16ºC
[I 190407 09:05:59 main:190] Temperature: 32.14ºC; Humidity: 35.11%; Pressure: 98215.16Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:04 main:190] Temperature: 32.22ºC; Humidity: 35.44%; Pressure: 98215.58Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:09 main:190] Temperature: 32.24ºC; Humidity: 34.83%; Pressure: 98216.24Pa; CPU_Temperature: 40.62ºC
[I 190407 09:06:14 main:190] Temperature: 32.22ºC; Humidity: 34.86%; Pressure: 98219.68Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:19 main:190] Temperature: 32.18ºC; Humidity: 34.81%; Pressure: 98218.21Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:24 main:190] Temperature: 32.14ºC; Humidity: 34.82%; Pressure: 98218.36Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:29 main:190] Temperature: 32.35ºC; Humidity: 34.79%; Pressure: 98218.53Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:34 main:190] Temperature: 32.22ºC; Humidity: 32.94%; Pressure: 98218.24Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:39 main:190] Temperature: 32.16ºC; Humidity: 34.88%; Pressure: 98219.07Pa; CPU_Temperature: 40.62ºC
[I 190407 09:06:44 main:190] Temperature: 32.14ºC; Humidity: 34.78%; Pressure: 98217.53Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:50 main:190] Temperature: 32.26ºC; Humidity: 34.85%; Pressure: 98218.31Pa; CPU_Temperature: 41.16ºC
[I 190407 09:06:55 main:190] Temperature: 32.22ºC; Humidity: 34.77%; Pressure: 98219.17Pa; CPU_Temperature: 41.16ºC
[I 190407 09:07:00 main:190] Temperature: 32.2ºC; Humidity: 35.27%; Pressure: 98220.53Pa; CPU_Temperature: 40.62ºC
[I 190407 09:07:05 main:190] Temperature: 32.14ºC; Humidity: 34.99%; Pressure: 98215.65Pa; CPU_Temperature: 41.70ºC
[I 190407 09:07:10 main:190] Temperature: 32.29ºC; Humidity: 34.95%; Pressure: 98214.89Pa; CPU_Temperature: 40.62ºC
[I 190407 09:07:15 main:190] Temperature: 32.14ºC; Humidity: 34.71%; Pressure: 98213.7Pa; CPU_Temperature: 41.16ºC
[I 190407 09:07:20 main:190] Temperature: 32.16ºC; Humidity: 34.92%; Pressure: 98218.46Pa; CPU_Temperature: 41.16ºC
[I 190407 09:07:25 main:190] Temperature: 32.18ºC; Humidity: 34.56%; Pressure: 98216.77Pa; CPU_Temperature: 41.16ºC
[I 190407 09:07:30 main:190] Temperature: 32.22ºC; Humidity: 34.8%; Pressure: 98219.09Pa; CPU_Temperature: 41.16ºC
[I 190407 09:07:35 main:190] Temperature: 32.28ºC; Humidity: 34.97%; Pressure: 98219.92Pa; CPU_Temperature: 40.62ºC
[I 190407 09:07:40 main:190] Temperature: 32.22ºC; Humidity: 33.43%; Pressure: 98218.14Pa; CPU_Temperature: 40.62ºC
[I 190407 09:07:45 main:190] Temperature: 32.22ºC; Humidity: 34.95%; Pressure: 98221.34Pa; CPU_Temperature: 41.16ºC
[I 190407 09:07:50 main:190] Temperature: 32.22ºC; Humidity: 35.07%; Pressure: 98220.78Pa; CPU_Temperature: 41.16ºC
[I 190407 09:07:56 main:190] Temperature: 32.09ºC; Humidity: 35.0%; Pressure: 98219.85Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:01 main:190] Temperature: 32.12ºC; Humidity: 35.22%; Pressure: 98221.44Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:06 main:190] Temperature: 32.22ºC; Humidity: 34.97%; Pressure: 98222.36Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:11 main:190] Temperature: 32.18ºC; Humidity: 35.21%; Pressure: 98219.29Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:16 main:190] Temperature: 32.2ºC; Humidity: 34.98%; Pressure: 98220.43Pa; CPU_Temperature: 40.62ºC
[I 190407 09:08:21 main:190] Temperature: 32.16ºC; Humidity: 35.3%; Pressure: 98224.29Pa; CPU_Temperature: 40.08ºC
[I 190407 09:08:26 main:190] Temperature: 32.05ºC; Humidity: 35.11%; Pressure: 98221.12Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:31 main:190] Temperature: 32.22ºC; Humidity: 34.38%; Pressure: 98225.12Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:36 main:190] Temperature: 32.26ºC; Humidity: 34.62%; Pressure: 98223.97Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:41 main:190] Temperature: 32.24ºC; Humidity: 35.16%; Pressure: 98224.27Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:46 main:190] Temperature: 32.16ºC; Humidity: 34.96%; Pressure: 98219.92Pa; CPU_Temperature: 41.16ºC
[I 190407 09:08:51 main:190] Temperature: 32.29ºC; Humidity: 35.16%; Pressure: 98219.87Pa; CPU_Temperature: 40.08ºC
[I 190407 09:08:56 main:190] Temperature: 32.28ºC; Humidity: 34.65%; Pressure: 98218.46Pa; CPU_Temperature: 41.16ºC
[I 190407 09:09:01 main:190] Temperature: 32.22ºC; Humidity: 35.01%; Pressure: 98223.56Pa; CPU_Temperature: 40.62ºC
[I 190407 09:09:07 main:190] Temperature: 32.18ºC; Humidity: 34.92%; Pressure: 98219.56Pa; CPU_Temperature: 40.08ºC
[I 190407 09:09:12 main:190] Temperature: 32.2ºC; Humidity: 34.96%; Pressure: 98221.12Pa; CPU_Temperature: 40.62ºC
[I 190407 09:09:17 main:190] Temperature: 32.14ºC; Humidity: 34.86%; Pressure: 98222.17Pa; CPU_Temperature: 41.16ºC
[I 190407 09:09:22 main:190] Temperature: 32.12ºC; Humidity: 34.89%; Pressure: 98218.99Pa; CPU_Temperature: 40.62ºC
[I 190407 09:09:27 main:190] Temperature: 32.22ºC; Humidity: 34.88%; Pressure: 98223.73Pa; CPU_Temperature: 41.16ºC
[I 190407 09:09:32 main:190] Temperature: 32.22ºC; Humidity: 34.96%; Pressure: 98222.63Pa; CPU_Temperature: 41.16ºC
[I 190407 09:09:37 main:190] Temperature: 32.22ºC; Humidity: 34.86%; Pressure: 98224.44Pa; CPU_Temperature: 40.62ºC
[I 190407 09:09:42 main:190] Temperature: 32.29ºC; Humidity: 34.85%; Pressure: 98221.92Pa; CPU_Temperature: 40.62ºC
[I 190407 09:09:47 main:190] Temperature: 32.09ºC; Humidity: 34.93%; Pressure: 98223.93Pa; CPU_Temperature: 41.16ºC
[I 190407 09:09:52 main:190] Temperature: 32.24ºC; Humidity: 35.12%; Pressure: 98226.34Pa; CPU_Temperature: 41.16ºC
[I 190407 09:09:57 main:190] Temperature: 32.14ºC; Humidity: 35.02%; Pressure: 98222.95Pa; CPU_Temperature: 40.62ºC
[I 190407 09:10:02 main:190] Temperature: 32.14ºC; Humidity: 35.03%; Pressure: 98224.98Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:08 main:190] Temperature: 32.2ºC; Humidity: 34.86%; Pressure: 98224.88Pa; CPU_Temperature: 42.24ºC
[I 190407 09:10:13 main:190] Temperature: 32.22ºC; Humidity: 34.87%; Pressure: 98225.0Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:18 main:190] Temperature: 32.14ºC; Humidity: 34.98%; Pressure: 98226.39Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:23 main:190] Temperature: 32.28ºC; Humidity: 34.94%; Pressure: 98220.51Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:28 main:190] Temperature: 32.2ºC; Humidity: 34.63%; Pressure: 98222.24Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:33 main:190] Temperature: 32.24ºC; Humidity: 34.74%; Pressure: 98223.29Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:38 main:190] Temperature: 32.22ºC; Humidity: 34.82%; Pressure: 98223.32Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:43 main:190] Temperature: 32.1ºC; Humidity: 34.91%; Pressure: 98224.22Pa; CPU_Temperature: 40.62ºC
[I 190407 09:10:48 main:190] Temperature: 32.1ºC; Humidity: 34.59%; Pressure: 98223.49Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:53 main:190] Temperature: 32.22ºC; Humidity: 35.05%; Pressure: 98222.12Pa; CPU_Temperature: 41.16ºC
[I 190407 09:10:58 main:190] Temperature: 32.24ºC; Humidity: 34.88%; Pressure: 98227.1Pa; CPU_Temperature: 41.16ºC
[I 190407 09:11:03 main:190] Temperature: 32.1ºC; Humidity: 35.01%; Pressure: 98223.85Pa; CPU_Temperature: 41.16ºC
[I 190407 09:11:08 main:190] Temperature: 32.16ºC; Humidity: 34.82%; Pressure: 98224.93Pa; CPU_Temperature: 41.70ºC
[I 190407 09:11:13 main:190] Temperature: 32.14ºC; Humidity: 33.82%; Pressure: 98225.27Pa; CPU_Temperature: 40.62ºC
[I 190407 09:11:19 main:190] Temperature: 32.14ºC; Humidity: 34.64%; Pressure: 98227.49Pa; CPU_Temperature: 41.16ºC
[I 190407 09:11:24 main:190] Temperature: 32.22ºC; Humidity: 34.84%; Pressure: 98227.54Pa; CPU_Temperature: 41.16ºC
[I 190407 09:11:29 main:190] Temperature: 32.18ºC; Humidity: 34.95%; Pressure: 98227.83Pa; CPU_Temperature: 41.16ºC
[I 190407 09:11:34 main:190] Temperature: 32.09ºC; Humidity: 34.94%; Pressure: 98227.17Pa; CPU_Temperature: 41.16ºC
[I 190407 09:11:39 main:190] Temperature: 32.16ºC; Humidity: 35.0%; Pressure: 98225.83Pa; CPU_Temperature: 40.62ºC
[I 190407 09:11:44 main:190] Temperature: 32.16ºC; Humidity: 35.34%; Pressure: 98228.61Pa; CPU_Temperature: 41.16ºC
[I 190407 09:11:49 main:190] Temperature: 32.2ºC; Humidity: 35.02%; Pressure: 98228.81Pa; CPU_Temperature: 41.16ºC
[I 190407 09:11:54 main:190] Temperature: 32.03ºC; Humidity: 34.89%; Pressure: 98227.44Pa; CPU_Temperature: 40.62ºC
[I 190407 09:11:59 main:190] Temperature: 32.24ºC; Humidity: 34.82%; Pressure: 98228.0Pa; CPU_Temperature: 41.16ºC
[I 190407 09:12:04 main:190] Temperature: 32.2ºC; Humidity: 34.74%; Pressure: 98228.15Pa; CPU_Temperature: 41.16ºC
[I 190407 09:12:09 main:190] Temperature: 32.18ºC; Humidity: 34.98%; Pressure: 98227.86Pa; CPU_Temperature: 41.16ºC
[I 190407 09:12:14 main:190] Temperature: 32.16ºC; Humidity: 34.99%; Pressure: 98228.08Pa; CPU_Temperature: 40.62ºC
[I 190407 09:12:19 main:190] Temperature: 32.14ºC; Humidity: 34.98%; Pressure: 98228.37Pa; CPU_Temperature: 41.16ºC
[I 190407 09:12:24 main:190] Temperature: 32.16ºC; Humidity: 34.94%; Pressure: 98227.95Pa; CPU_Temperature: 41.16ºC
[I 190407 09:12:30 main:190] Temperature: 32.16ºC; Humidity: 34.99%; Pressure: 98228.34Pa; CPU_Temperature: 40.08ºC
[I 190407 09:12:35 main:190] Temperature: 32.18ºC; Humidity: 34.27%; Pressure: 98231.27Pa; CPU_Temperature: 40.62ºC
[I 190407 09:12:40 main:190] Temperature: 32.12ºC; Humidity: 34.94%; Pressure: 98229.83Pa; CPU_Temperature: 41.16ºC
[I 190407 09:12:45 main:190] Temperature: 32.12ºC; Humidity: 34.26%; Pressure: 98228.47Pa; CPU_Temperature: 40.08ºC
[I 190407 09:12:50 main:190] Temperature: 32.24ºC; Humidity: 35.05%; Pressure: 98230.93Pa; CPU_Temperature: 41.16ºC
[I 190407 09:12:55 main:190] Temperature: 32.22ºC; Humidity: 34.59%; Pressure: 98231.52Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:00 main:190] Temperature: 32.09ºC; Humidity: 34.79%; Pressure: 98229.79Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:05 main:190] Temperature: 32.2ºC; Humidity: 34.47%; Pressure: 98230.81Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:10 main:190] Temperature: 32.09ºC; Humidity: 34.62%; Pressure: 98228.56Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:15 main:190] Temperature: 32.26ºC; Humidity: 34.55%; Pressure: 98230.71Pa; CPU_Temperature: 40.62ºC
[I 190407 09:13:20 main:190] Temperature: 32.16ºC; Humidity: 35.02%; Pressure: 98228.17Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:25 main:190] Temperature: 32.28ºC; Humidity: 34.94%; Pressure: 98229.32Pa; CPU_Temperature: 40.62ºC
[I 190407 09:13:30 main:190] Temperature: 32.12ºC; Humidity: 34.67%; Pressure: 98228.81Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:36 main:190] Temperature: 32.07ºC; Humidity: 34.85%; Pressure: 98229.98Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:41 main:190] Temperature: 32.09ºC; Humidity: 34.71%; Pressure: 98227.44Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:46 main:190] Temperature: 32.14ºC; Humidity: 34.87%; Pressure: 98223.49Pa; CPU_Temperature: 41.16ºC
[I 190407 09:13:51 main:190] Temperature: 32.18ºC; Humidity: 34.85%; Pressure: 98227.64Pa; CPU_Temperature: 41.70ºC
[I 190407 09:13:56 main:190] Temperature: 32.01ºC; Humidity: 35.01%; Pressure: 98228.44Pa; CPU_Temperature: 40.62ºC
[I 190407 09:14:01 main:190] Temperature: 32.16ºC; Humidity: 34.83%; Pressure: 98229.13Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:06 main:190] Temperature: 32.16ºC; Humidity: 34.48%; Pressure: 98230.25Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:11 main:190] Temperature: 32.16ºC; Humidity: 35.43%; Pressure: 98233.35Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:16 main:190] Temperature: 32.2ºC; Humidity: 34.99%; Pressure: 98230.59Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:21 main:190] Temperature: 32.1ºC; Humidity: 35.58%; Pressure: 98230.25Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:26 main:190] Temperature: 32.09ºC; Humidity: 35.07%; Pressure: 98234.47Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:31 main:190] Temperature: 32.07ºC; Humidity: 34.86%; Pressure: 98227.15Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:36 main:190] Temperature: 32.07ºC; Humidity: 34.77%; Pressure: 98229.17Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:42 main:190] Temperature: 32.07ºC; Humidity: 34.56%; Pressure: 98231.74Pa; CPU_Temperature: 40.62ºC
[I 190407 09:14:48 main:190] Temperature: 32.14ºC; Humidity: 34.78%; Pressure: 98230.27Pa; CPU_Temperature: 41.16ºC
[I 190407 09:14:53 main:190] Temperature: 32.07ºC; Humidity: 35.16%; Pressure: 98231.57Pa; CPU_Temperature: 41.16ºC
